aiw,compression_ratio,coverage95,dense_params,dense_rL2,error_std_corr,experiment,final_rL2,final_source,guard_decision,nll,nu_pred,nu_rel_error,nu_true,problem,protocol_id,seed,split_id,structured_effective_params,structured_rL2,structured_trainable_params,structured_training_time_s,student_training_time_s,teacher_training_time_s,variant,timing_structured_training_time_s,timing_student_training_time_s,timing_teacher_training_time_s,Poisson_EXP_PINN.pth,model_size_Poisson_EXP_PINN.pth,Poisson_EXP_PINN_best.pth,model_size_Poisson_EXP_PINN_best.pth,Poisson_EXP_Student_MCDropout_student.pth,model_size_Poisson_EXP_Student_MCDropout_student.pth,Poisson_EXP_Student_MCDropout_student_best.pth,model_size_Poisson_EXP_Student_MCDropout_student_best.pth,Poisson_EXP_Student_MCDropout_student_mean_refined_best.pth,model_size_Poisson_EXP_Student_MCDropout_student_mean_refined_best.pth,Poisson_EXP_bayesian_structured.pth,model_size_Poisson_EXP_bayesian_structured.pth,Poisson_EXP_structured.pth,model_size_Poisson_EXP_structured.pth,decision_split,guard_decision_split,guard_final_source,guard_may_read_blind_labels,guard_guard_may_read_blind_labels,config_overrides,manifest_config_overrides,official_status,manifest_official_status,preset,manifest_preset,manifest_protocol_id,runtime_archive,manifest_runtime_archive,runtime_source_id,manifest_runtime_source_id,source_run_dir,derived_from,manifest_derived_from,reference_variant,manifest_reference_variant,source_mode,manifest_source_mode,Laplace_EXP_PINN.pth,model_size_Laplace_EXP_PINN.pth,Laplace_EXP_PINN_best.pth,model_size_Laplace_EXP_PINN_best.pth,Laplace_EXP_Student_MCDropout_student.pth,model_size_Laplace_EXP_Student_MCDropout_student.pth,Laplace_EXP_Student_MCDropout_student_best.pth,model_size_Laplace_EXP_Student_MCDropout_student_best.pth,Laplace_EXP_Student_MCDropout_student_mean_refined_best.pth,model_size_Laplace_EXP_Student_MCDropout_student_mean_refined_best.pth,Laplace_EXP_bayesian_structured.pth,model_size_Laplace_EXP_bayesian_structured.pth,Laplace_EXP_structured.pth,model_size_Laplace_EXP_structured.pth,Burgers_inv_EXP_PINN.pth,model_size_Burgers_inv_EXP_PINN.pth,Burgers_inv_EXP_PINN_best.pth,model_size_Burgers_inv_EXP_PINN_best.pth,Burgers_inv_EXP_Student_MCDropout_student.pth,model_size_Burgers_inv_EXP_Student_MCDropout_student.pth,Burgers_inv_EXP_Student_MCDropout_student_best.pth,model_size_Burgers_inv_EXP_Student_MCDropout_student_best.pth,Burgers_inv_EXP_Student_MCDropout_student_mean_refined_best.pth,model_size_Burgers_inv_EXP_Student_MCDropout_student_mean_refined_best.pth,Burgers_inv_EXP_bayesian_structured.pth,model_size_Burgers_inv_EXP_bayesian_structured.pth,Burgers_inv_EXP_structured.pth,model_size_Burgers_inv_EXP_structured.pth,calibrated_temperature,disagreement_weight,temperature_fitted_on,manifest_temperature_fitted_on,sensitivity_parameter,sensitivity_value,accepted_by_variant,guard_accepted_by_variant,accuracy_ok,guard_accuracy_ok,accuracy_ratio,guard_accuracy_ratio,accuracy_slack,guard_accuracy_slack,compression_ok,guard_compression_ok,guard_compression_ratio,dense_guard_rL2,guard_dense_guard_rL2,diagnostic_only,guard_diagnostic_only,minimum_compression_ratio,guard_minimum_compression_ratio,structured_guard_rL2,guard_structured_guard_rL2,manifest_sensitivity_parameter,manifest_sensitivity_value,uq_fields,manifest_uq_fields,stability_scope,manifest_stability_scope,inference_time_s,timing_inference_time_s,structure_discovery_time_s,timing_structure_discovery_time_s,accepted_by_guard,guard_accepted_by_guard,runtime_metrics,manifest_runtime_metrics,guard_guard_decision,unused_guard_set,guard_unused_guard_set,uses_teacher_distillation,manifest_uses_teacher_distillation,cuda_version,device_name,pytorch_version,ram_gb,teacher_params,total_wall_clock_time_s,timing_total_wall_clock_time_s,parameter_definition,manifest_parameter_definition,resource_accounting_source,manifest_resource_accounting_source,structured_checkpoint_compression_ratio,structured_original_params,nu_metric_scope,manifest_nu_metric_scope,runtime_case,manifest_runtime_case,manifest_seed
1.5574080850259735e-05,1.1155966916108704,0.9485714285714286,,0.00015839665391558335,0.27569919801646814,zero_distillation_ablation,0.00015839665391558335,dense_student,dense_student,-11.07204806670733,,,,poisson,unified_blind_protocol_v1,0,poisson_seed_0,,0.004093670570396672,,,1426.0011236667633,1034.4032723903656,zero_distillation_mc_dropout_student,,1426.0011236667633,1034.4032723903656,26635.0,26635.0,26705.0,26705.0,27121.0,27121.0,27191.0,27191.0,27437.0,27437.0,40989272.0,40989272.0,40989065.0,40989065.0,guard_validation,guard_validation,dense_student,0.0,0.0,"{'force_structured_prediction': '0', 'lambda_distill_mean_refine': '0', 'lambda_distill_recon': '0', 'lambda_distill_student': '0', 'min_structured_compression': '999'}","{'force_structured_prediction': '0', 'lambda_distill_mean_refine': '0', 'lambda_distill_recon': '0', 'lambda_distill_student': '0', 'min_structured_compression': '999'}",generated_by_runtime_config_ablation,generated_by_runtime_config_ablation,full,full,unified_blind_protocol_v1,runtime_engine/Results/supplementary/ablations/zero_distillation_mc_dropout_student_Poisson_s0_20260526_203153,runtime_engine/Results/supplementary/ablations/zero_distillation_mc_dropout_student_Poisson_s0_20260526_203153,integrated_runtime_engine,integrated_runtime_engine,zero_distillation_ablation/poisson/zero_distillation_mc_dropout_student/seed_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.47732703347219e-05,1.2007206443408225,0.9561428571428572,,0.00021669775565383824,0.7782647897616478,zero_distillation_ablation,0.00021669775565383824,dense_student,dense_student,-10.888262368738966,,,,poisson,unified_blind_protocol_v1,1,poisson_seed_1,,0.00426428970625126,,,1423.9687962532043,1028.7537207603455,zero_distillation_mc_dropout_student,,1423.9687962532043,1028.7537207603455,26635.0,26635.0,26705.0,26705.0,27121.0,27121.0,27191.0,27191.0,27437.0,27437.0,38019544.0,38019544.0,38019273.0,38019273.0,guard_validation,guard_validation,dense_student,0.0,0.0,"{'force_structured_prediction': '0', 'lambda_distill_mean_refine': '0', 'lambda_distill_recon': '0', 'lambda_distill_student': '0', 'min_structured_compression': '999'}","{'force_structured_prediction': '0', 'lambda_distill_mean_refine': '0', 'lambda_distill_recon': '0', 'lambda_distill_student': '0', 'min_structured_compression': '999'}",generated_by_runtime_config_ablation,generated_by_runtime_config_ablation,full,full,unified_blind_protocol_v1,runtime_engine/Results/supplementary/ablations/zero_distillation_mc_dropout_student_Poisson_s1_20260526_212257,runtime_engine/Results/supplementary/ablations/zero_distillation_mc_dropout_student_Poisson_s1_20260526_212257,integrated_runtime_engine,integrated_runtime_engine,zero_distillation_ablation/poisson/zero_distillation_mc_dropout_student/seed_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4322763491309503e-05,1.1160362490149724,0.9408571428571428,,0.00019697617965409457,0.08144737804766496,zero_distillation_ablation,0.00019697617965409457,dense_student,dense_student,-10.74463433108101,,,,poisson,unified_blind_protocol_v1,2,poisson_seed_2,,0.0044208767019367065,,,1423.407152891159,1030.0982265472412,zero_distillation_mc_dropout_student,,1423.407152891159,1030.0982265472412,26635.0,26635.0,26705.0,26705.0,27121.0,27121.0,27191.0,27191.0,27437.0,27437.0,40942104.0,40942104.0,40941833.0,40941833.0,guard_validation,guard_validation,dense_student,0.0,0.0,"{'force_structured_prediction': '0', 'lambda_distill_mean_refine': '0', 'lambda_distill_recon': '0', 'lambda_distill_student': '0', 'min_structured_compression': '999'}","{'force_structured_prediction': '0', 'lambda_distill_mean_refine': '0', 'lambda_distill_recon': '0', 'lambda_distill_student': '0', 'min_structured_compression': '999'}",generated_by_runtime_config_ablation,generated_by_runtime_config_ablation,full,full,unified_blind_protocol_v1,runtime_engine/Results/supplementary/ablations/zero_distillation_mc_dropout_student_Poisson_s2_20260526_221408,runtime_engine/Results/supplementary/ablations/zero_distillation_mc_dropout_student_Poisson_s2_20260526_221408,integrated_runtime_engine,integrated_runtime_engine,zero_distillation_ablation/poisson/zero_distillation_mc_dropout_student/seed_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2721543680024468e-05,1.1038581449727203,0.954,,0.00023104788475293892,0.6926787977678786,zero_distillation_ablation,0.00023104788475293892,dense_student,dense_student,-10.79386061441508,,,,poisson,unified_blind_protocol_v1,3,poisson_seed_3,,0.0014721376824487068,,,1418.9441900253296,1029.0119767189026,zero_distillation_mc_dropout_student,,1418.9441900253296,1029.0119767189026,26635.0,26635.0,26705.0,26705.0,27121.0,27121.0,27191.0,27191.0,27437.0,27437.0,41453016.0,41453016.0,41452809.0,41452809.0,guard_validation,guard_validation,dense_student,0.0,0.0,"{'force_structured_prediction': '0', 'lambda_distill_mean_refine': '0', 'lambda_distill_recon': '0', 'lambda_distill_student': '0', 'min_structured_compression': '999'}","{'force_structured_prediction': '0', 'lambda_distill_mean_refine': '0', 'lambda_distill_recon': '0', 'lambda_distill_student': '0', 'min_structured_compression': '999'}",generated_by_runtime_config_ablation,generated_by_runtime_config_ablation,full,full,unified_blind_protocol_v1,runtime_engine/Results/supplementary/ablations/zero_distillation_mc_dropout_student_Poisson_s3_20260526_230458,runtime_engine/Results/supplementary/ablations/zero_distillation_mc_dropout_student_Poisson_s3_20260526_230458,integrated_runtime_engine,integrated_runtime_engine,zero_distillation_ablation/poisson/zero_distillation_mc_dropout_student/seed_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4926050348251376e-05,1.1423674127848356,0.9494285714285714,,0.0004021910869068547,0.7529191458016952,zero_distillation_ablation,0.0004021910869068547,dense_student,dense_student,-10.473685447588068,,,,poisson,unified_blind_protocol_v1,4,poisson_seed_4,,0.0011066876992858756,,,1364.1678216457367,982.9792578220367,zero_distillation_mc_dropout_student,,1364.1678216457367,982.9792578220367,26635.0,26635.0,26705.0,26705.0,27121.0,27121.0,27191.0,27191.0,27437.0,27437.0,39828184.0,39828184.0,39827977.0,39827977.0,guard_validation,guard_validation,dense_student,0.0,0.0,"{'force_structured_prediction': '0', 'lambda_distill_mean_refine': '0', 'lambda_distill_recon': '0', 'lambda_distill_student': '0', 'min_structured_compression': '999'}","{'force_structured_prediction': '0', 'lambda_distill_mean_refine': '0', 'lambda_distill_recon': '0', 'lambda_distill_student': '0', 'min_structured_compression': '999'}",generated_by_runtime_config_ablation,generated_by_runtime_config_ablation,full,full,unified_blind_protocol_v1,runtime_engine/Results/supplementary/ablations/zero_distillation_mc_dropout_student_Poisson_s4_20260526_235408,runtime_engine/Results/supplementary/ablations/zero_distillation_mc_dropout_student_Poisson_s4_20260526_235408,integrated_runtime_engine,integrated_runtime_engine,zero_distillation_ablation/poisson/zero_distillation_mc_dropout_student/seed_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09501091745310958,1.1425978217022994,0.9801428571428571,,0.000161872276866365,0.6550545903756736,zero_distillation_ablation,0.000161872276866365,dense_student,dense_student,536533.9420739386,,,,poisson,unified_blind_protocol_v1,0,poisson_seed_0,,0.0027852814693490506,,,,,teacher_distilled_student,,,,,,,,,,,,,,,,,,guard_validation,guard_validation,dense_student,0.0,0.0,,,derived_from_blind_safe_main_contract,derived_from_blind_safe_main_contract,,,unified_blind_protocol_v1,,,integrated_runtime_engine,integrated_runtime_engine,zero_distillation_ablation/poisson/teacher_distilled_student/seed_0,results/unified_blind_protocol/main_blind/poisson/full_gbsd/seed_0,results/unified_blind_protocol/main_blind/poisson/full_gbsd/seed_0,1.0,1.0,dense_student,dense_student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09850171075616682,1.1057973843451103,0.98,,0.00018122323818367935,0.30289872579652544,zero_distillation_ablation,0.00018122323818367935,dense_student,dense_student,547930.6679990577,,,,poisson,unified_blind_protocol_v1,1,poisson_seed_1,,0.002884528348252531,,,,,teacher_distilled_student,,,,,,,,,,,,,,,,,,guard_validation,guard_validation,dense_student,0.0,0.0,,,derived_from_blind_safe_main_contract,derived_from_blind_safe_main_contract,,,unified_blind_protocol_v1,,,integrated_runtime_engine,integrated_runtime_engine,zero_distillation_ablation/poisson/teacher_distilled_student/seed_1,results/unified_blind_protocol/main_blind/poisson/full_gbsd/seed_1,results/unified_blind_protocol/main_blind/poisson/full_gbsd/seed_1,1.0,1.0,dense_student,dense_student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09498728227293363,1.1407571486105517,0.9818571428571429,,0.00019403890601379044,0.554191762034422,zero_distillation_ablation,0.00019403890601379044,dense_student,dense_student,499250.48573670257,,,,poisson,unified_blind_protocol_v1,2,poisson_seed_2,,0.004371822894880962,,,,,teacher_distilled_student,,,,,,,,,,,,,,,,,,guard_validation,guard_validation,dense_student,0.0,0.0,,,derived_from_blind_safe_main_contract,derived_from_blind_safe_main_contract,,,unified_blind_protocol_v1,,,integrated_runtime_engine,integrated_runtime_engine,zero_distillation_ablation/poisson/teacher_distilled_student/seed_2,results/unified_blind_protocol/main_blind/poisson/full_gbsd/seed_2,results/unified_blind_protocol/main_blind/poisson/full_gbsd/seed_2,1.0,1.0,dense_student,dense_student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09552307745899881,1.1318681318681318,0.9811428571428571,,0.0001584701361370743,0.5227275981817897,zero_distillation_ablation,0.0001584701361370743,dense_student,dense_student,505153.15778987756,,,,poisson,unified_blind_protocol_v1,3,poisson_seed_3,,0.0027198405341276664,,,,,teacher_distilled_student,,,,,,,,,,,,,,,,,,guard_validation,guard_validation,dense_student,0.0,0.0,,,derived_from_blind_safe_main_contract,derived_from_blind_safe_main_contract,,,unified_blind_protocol_v1,,,integrated_runtime_engine,integrated_runtime_engine,zero_distillation_ablation/poisson/teacher_distilled_student/seed_3,results/unified_blind_protocol/main_blind/poisson/full_gbsd/seed_3,results/unified_blind_protocol/main_blind/poisson/full_gbsd/seed_3,1.0,1.0,dense_student,dense_student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09536998704761915,1.10752688172043,0.9804285714285714,,0.00019492872141373358,0.3406345647199517,zero_distillation_ablation,0.00019492872141373358,dense_student,dense_student,510840.58391050115,,,,poisson,unified_blind_protocol_v1,4,poisson_seed_4,,0.001254737437094634,,,,,teacher_distilled_student,,,,,,,,,,,,,,,,,,guard_validation,guard_validation,dense_student,0.0,0.0,,,derived_from_blind_safe_main_contract,derived_from_blind_safe_main_contract,,,unified_blind_protocol_v1,,,integrated_runtime_engine,integrated_runtime_engine,zero_distillation_ablation/poisson/teacher_distilled_student/seed_4,results/unified_blind_protocol/main_blind/poisson/full_gbsd/seed_4,results/unified_blind_protocol/main_blind/poisson/full_gbsd/seed_4,1.0,1.0,dense_student,dense_student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
